,label,proportion,split,group,question
319,"Les anciens, les personnes âgées",0.0,age_group,16-20,role_models
320,"Les anciens, les personnes âgées",0.05454545454545454,age_group,21-30,role_models
321,"Les anciens, les personnes âgées",0.0641025641025641,age_group,31-45,role_models
322,Officiers militaires,0.0,age_group,16-20,role_models
323,Officiers militaires,0.006060606060606061,age_group,21-30,role_models
324,Officiers militaires,0.002136752136752137,age_group,31-45,role_models
325,Hommes d'affaires,0.0,age_group,16-20,role_models
326,Hommes d'affaires,0.01818181818181818,age_group,21-30,role_models
327,Hommes d'affaires,0.02564102564102564,age_group,31-45,role_models
328,Commerçants,0.034482758620689655,age_group,16-20,role_models
329,Commerçants,0.024242424242424242,age_group,21-30,role_models
330,Commerçants,0.021367521367521368,age_group,31-45,role_models
331,Enseignants,0.0,age_group,16-20,role_models
332,Enseignants,0.00909090909090909,age_group,21-30,role_models
333,Enseignants,0.00641025641025641,age_group,31-45,role_models
334,Professionnel de santé,0.0,age_group,16-20,role_models
335,Professionnel de santé,0.024242424242424242,age_group,21-30,role_models
336,Professionnel de santé,0.0641025641025641,age_group,31-45,role_models
337,Superstars,0.0,age_group,16-20,role_models
338,Superstars,0.012121212121212121,age_group,21-30,role_models
339,Superstars,0.010683760683760684,age_group,31-45,role_models
340,Les personnes qui ont réussi,0.0,age_group,16-20,role_models
341,Les personnes qui ont réussi,0.05454545454545454,age_group,21-30,role_models
342,Les personnes qui ont réussi,0.07905982905982906,age_group,31-45,role_models
343,Mon patron,0.0,age_group,16-20,role_models
344,Mon patron,0.01818181818181818,age_group,21-30,role_models
345,Mon patron,0.01282051282051282,age_group,31-45,role_models
346,Les gens riches,0.0,age_group,16-20,role_models
347,Les gens riches,0.024242424242424242,age_group,21-30,role_models
348,Les gens riches,0.03205128205128205,age_group,31-45,role_models
349,Oncle,0.034482758620689655,age_group,16-20,role_models
350,Oncle,0.13636363636363635,age_group,21-30,role_models
351,Oncle,0.10042735042735043,age_group,31-45,role_models
352,Tante,0.2413793103448276,age_group,16-20,role_models
353,Tante,0.0696969696969697,age_group,21-30,role_models
354,Tante,0.03632478632478633,age_group,31-45,role_models
355,Grand-mère,0.1724137931034483,age_group,16-20,role_models
356,Grand-mère,0.01818181818181818,age_group,21-30,role_models
357,Grand-mère,0.023504273504273504,age_group,31-45,role_models
358,Grand-père,0.034482758620689655,age_group,16-20,role_models
359,Grand-père,0.00909090909090909,age_group,21-30,role_models
360,Grand-père,0.014957264957264958,age_group,31-45,role_models
361,Un membre de la famille,0.034482758620689655,age_group,16-20,role_models
362,Un membre de la famille,0.07878787878787878,age_group,21-30,role_models
363,Un membre de la famille,0.07264957264957266,age_group,31-45,role_models
364,Personnages de radio ou de télévision,0.0,age_group,16-20,role_models
365,Personnages de radio ou de télévision,0.006060606060606061,age_group,21-30,role_models
366,Personnages de radio ou de télévision,0.00641025641025641,age_group,31-45,role_models
367,Aucune personne,0.034482758620689655,age_group,16-20,role_models
368,Aucune personne,0.03333333333333333,age_group,21-30,role_models
369,Aucune personne,0.042735042735042736,age_group,31-45,role_models
